Datefirstseen,SrcIPAddr,DstIPAddr,Datefirstseenunix,Duration,Proto,SrcPt,DstPt,Packets,Bytes
2016-09-13 11:10:13.797,192.168.56.12,8.8.8.8,1473757813,0,UDP,61697,53,1,77
2016-09-13 11:10:14.310,8.8.8.8,192.168.56.12,1473757814,0,UDP,53,61697,1,93
2016-09-13 11:10:15.428,192.168.56.12,8.8.8.8,1473757815,0,UDP,63229,53,1,77
2016-09-13 11:10:15.463,8.8.8.8,192.168.56.12,1473757815,0,UDP,53,63229,1,93
2016-09-13 11:10:15.468,192.168.56.12,52.18.63.80,1473757815,0,ICMP,0,8,1,32
2016-09-13 11:10:17.447,192.168.56.12,52.18.63.80,1473757817,0,ICMP,0,8,1,32
2016-09-13 11:09:26.676,192.168.56.12,52.18.63.80,1473757766,0,TCP,49163,80,5,416
2016-09-13 11:09:25.728,192.168.56.12,224.0.0.252,1473757765,0,UDP,55841,5355,2,44
2016-09-13 11:09:25.726,192.168.56.12,224.0.0.252,1473757765,0,UDP,55635,5355,2,44
2016-09-13 11:09:26.696,52.18.63.80,192.168.56.12,1473757766,0,TCP,80,49163,4,798
2016-09-13 11:09:27.143,52.18.63.80,192.168.56.12,1473757767,0,TCP,80,49164,4,798
2016-09-13 11:10:43.141,192.168.56.12,8.8.8.8,1473757843,0,UDP,59811,53,1,77
2016-09-13 11:10:43.176,8.8.8.8,192.168.56.12,1473757843,0,UDP,53,59811,1,93
2016-09-13 11:10:43.177,192.168.56.12,8.8.8.8,1473757843,0,UDP,52843,53,1,77
2016-09-13 11:10:43.212,8.8.8.8,192.168.56.12,1473757843,0,UDP,53,52843,1,93
2016-09-13 11:09:40.387,192.168.56.12,13.80.12.54,1473757780,1,UDP,123,123,2,96
2016-09-13 11:10:41.774,192.168.56.12,52.18.63.80,1473757841,0,TCP,49163,80,2,40
2016-09-13 11:09:27.123,192.168.56.12,52.18.63.80,1473757767,46,TCP,49164,80,6,436
2016-09-13 11:09:44.140,192.168.56.12,52.18.63.80,1473757784,9,TCP,49168,445,3,92
2016-09-13 11:09:49.447,192.168.56.12,52.18.63.80,1473757789,9,TCP,49169,139,3,92
2016-09-13 11:10:13.721,192.168.56.12,52.18.63.80,1473757813,75,TCP,49172,80,7,464
2016-09-13 11:10:13.722,192.168.56.12,52.18.63.80,1473757813,75,TCP,49173,80,7,464
2016-09-13 11:10:14.329,192.168.56.12,52.18.63.80,1473757814,9,TCP,49174,445,3,92
2016-09-13 11:10:19.445,192.168.56.12,52.18.63.80,1473757819,9,TCP,49175,139,3,92
2016-09-13 11:10:43.213,192.168.56.12,52.18.63.80,1473757843,60,TCP,49176,80,7,464
2016-09-13 11:10:08.163,192.168.56.12,31.170.163.130,1473757808,1,TCP,49170,21,12,344
2016-09-13 11:10:09.354,192.168.56.12,31.170.163.130,1473757809,0,TCP,49171,13118,5,245
2016-09-13 11:10:10.642,192.168.56.12,224.0.0.252,1473757810,0,UDP,62026,5355,2,44
2016-09-13 11:10:10.643,192.168.56.12,224.0.0.252,1473757810,0,UDP,54358,5355,2,44
2016-09-13 11:10:04.305,192.168.56.12,224.0.0.252,1473757804,0,UDP,54170,5355,2,44
2016-09-13 11:10:40.538,192.168.56.12,224.0.0.252,1473757840,0,UDP,60121,5355,2,44
2016-09-13 11:09:25.831,192.168.56.12,192.168.56.255,1473757765,76,UDP,137,137,18,900
2016-09-13 11:10:38.100,192.168.56.12,192.168.56.255,1473757838,118,UDP,138,138,2,402
2016-09-13 11:09:40.394,13.80.12.54,192.168.56.12,1473757780,1,UDP,123,123,2,96
2016-09-13 11:10:41.774,52.18.63.80,192.168.56.12,1473757841,0,TCP,80,49163,2,40
2016-09-13 11:10:13.741,52.18.63.80,192.168.56.12,1473757813,75,TCP,80,49172,7,1180
2016-09-13 11:10:13.742,52.18.63.80,192.168.56.12,1473757813,75,TCP,80,49173,7,1180
2016-09-13 11:10:43.233,52.18.63.80,192.168.56.12,1473757843,0,TCP,80,49176,5,1140
2016-09-13 11:10:08.281,31.170.163.130,192.168.56.12,1473757808,1,TCP,21,49170,12,1089
2016-09-13 11:10:09.471,31.170.163.130,192.168.56.12,1473757809,0,TCP,13118,49171,3,72
2016-09-13 11:15:36.836,192.168.56.12,8.8.8.8,1473758136,0,UDP,59998,53,1,29
2016-09-13 11:15:36.845,8.8.8.8,192.168.56.12,1473758136,0,UDP,53,59998,1,104
2016-09-13 11:16:35.175,192.168.56.12,192.168.56.255,1473758195,0,UDP,138,138,1,201
2016-09-13 11:24:00.848,192.168.56.12,8.8.8.8,1473758640,0,UDP,57035,53,1,43
2016-09-13 11:24:00.973,8.8.8.8,192.168.56.12,1473758640,0,UDP,53,57035,1,145
2016-09-13 11:24:34.602,192.168.56.12,192.168.56.255,1473758674,0,UDP,138,138,1,201
2016-09-13 11:28:48.261,192.168.56.12,239.255.255.250,1473758928,6,UDP,57479,1900,6,744
2016-09-13 11:39:32.202,192.168.56.12,8.8.8.8,1473759572,0,UDP,58519,53,1,43
2016-09-13 11:39:32.223,8.8.8.8,192.168.56.12,1473759572,0,UDP,53,58519,1,145
2016-09-13 11:36:32.219,192.168.56.12,192.168.56.255,1473759392,0,UDP,138,138,1,201
2016-09-13 11:48:50.094,192.168.56.12,239.255.255.250,1473760130,6,UDP,57479,1900,6,744
2016-09-13 11:48:31.536,192.168.56.12,192.168.56.255,1473760111,0,UDP,138,138,1,201
2016-09-13 11:54:57.888,192.168.56.12,8.8.8.8,1473760497,0,UDP,55422,53,1,43
2016-09-13 11:54:57.914,8.8.8.8,192.168.56.12,1473760497,0,UDP,53,55422,1,145
2016-09-13 12:04:50.345,192.168.56.12,8.8.8.8,1473761090,0,UDP,59347,53,1,34
2016-09-13 12:04:50.353,8.8.8.8,192.168.56.12,1473761090,0,UDP,53,59347,1,89
2016-09-13 12:04:50.361,192.168.56.12,13.80.12.54,1473761090,0,ICMP,0,8,1,32
2016-09-13 12:04:54.995,192.168.56.12,13.80.12.54,1473761094,0,ICMP,0,8,1,32
2016-09-13 12:00:29.672,192.168.56.12,192.168.56.255,1473760829,0,UDP,138,138,1,201
