Src IP Addr,Dst IP Addr,Date first seen,Date first seen timestamp,Duration,Proto,Src Pt,Dst Pt,Packets,Bytes
       10.0.0.101,    157.240.25.35, 2021-05-13 23:56:40.793, 1620943000.793,     0.283, TCP  ,  49804,    443,        2,       52
       10.0.0.101,    157.240.25.35, 2021-05-13 23:56:40.859, 1620943000.859,     0.220, TCP  ,  49807,    443,        2,       52
       10.0.0.101,    99.192.178.36, 2021-05-13 23:56:26.102, 1620942986.102,     9.491, TCP  ,  49740,     80,      334,     8348
       10.0.0.101,   173.222.137.40, 2021-05-13 23:56:39.260, 1620942999.260,     2.031, TCP  ,  49781,    443,       12,     1394
       10.0.0.101,   173.222.137.40, 2021-05-13 23:56:39.375, 1620942999.375,     1.916, TCP  ,  49787,    443,       10,      809
       10.0.0.101,    172.217.12.46, 2021-05-13 23:56:17.794, 1620942977.794,    23.496, TCP  ,  49725,    443,       13,     1543
       10.0.0.101,    34.213.215.46, 2021-05-13 23:56:32.396, 1620942992.396,     8.901, TCP  ,  49748,    443,       11,     1417
       10.0.0.101,    34.213.215.46, 2021-05-13 23:56:32.543, 1620942992.543,     8.754, TCP  ,  49752,    443,        9,      835
       10.0.0.101,    35.186.194.58, 2021-05-13 23:56:40.348, 1620943000.348,     0.731, TCP  ,  49795,    443,       11,     1664
       10.0.0.101,    35.186.194.58, 2021-05-13 23:56:40.473, 1620943000.473,     0.816, TCP  ,  49803,    443,        7,      733
       10.0.0.101,    104.88.204.58, 2021-05-13 23:56:39.260, 1620942999.260,     2.031, TCP  ,  49782,    443,       17,     2024
       10.0.0.101,    104.88.204.58, 2021-05-13 23:56:39.375, 1620942999.375,     1.917, TCP  ,  49786,    443,       13,     1967
       10.0.0.101,     13.225.53.59, 2021-05-13 23:56:39.297, 1620942999.297,     1.997, TCP  ,  49785,    443,        8,      689
       10.0.0.101,     13.225.53.59, 2021-05-13 23:56:39.375, 1620942999.375,     1.920, TCP  ,  49788,    443,        9,      709
       10.0.0.101,    172.217.12.67, 2021-05-13 23:56:18.782, 1620942978.782,    22.508, TCP  ,  49737,    443,       12,     1395
       10.0.0.101,    52.184.206.73, 2021-05-13 23:56:23.777, 1620942983.777,    17.519, TCP  ,  49739,    443,       11,     1428
       10.0.0.101,    44.232.112.81, 2021-05-13 23:56:36.239, 1620942996.239,     5.058, TCP  ,  49768,    443,       12,     1597
       10.0.0.101,  173.222.217.103, 2021-05-13 23:56:36.647, 1620942996.647,     4.645, TCP  ,  49770,    443,       21,     1783
       10.0.0.101,    151.101.2.110, 2021-05-13 23:56:36.178, 1620942996.178,     5.115, TCP  ,  49767,    443,       16,     1438
       10.0.0.101,    13.249.75.112, 2021-05-13 23:56:32.511, 1620942992.511,     8.783, TCP  ,  49751,    443,       83,     2762
       10.0.0.101,    13.249.75.112, 2021-05-13 23:56:32.644, 1620942992.644,     8.651, TCP  ,  49754,    443,        8,      753
       10.0.0.101,    13.249.75.112, 2021-05-13 23:56:34.636, 1620942994.636,     6.659, TCP  ,  49757,    443,       14,     1385
       10.0.0.101,    13.249.75.118, 2021-05-13 23:56:34.899, 1620942994.899,     6.397, TCP  ,  49762,    443,       18,     1522
       10.0.0.101,    172.217.1.129, 2021-05-13 23:56:18.269, 1620942978.269,    23.021, TCP  ,  49733,    443,       24,     1889
       10.0.0.101,    142.0.173.130, 2021-05-13 23:56:35.625, 1620942995.625,     5.671, TCP  ,  49764,    443,       10,     2109
       10.0.0.101,   104.244.42.131, 2021-05-13 23:56:40.348, 1620943000.348,     0.728, TCP  ,  49797,    443,        9,     1439
       10.0.0.101,   104.244.42.131, 2021-05-13 23:56:40.390, 1620943000.390,     0.686, TCP  ,  49799,    443,        7,      762
       10.0.0.101,    151.101.2.133, 2021-05-13 23:56:30.297, 1620942990.297,    10.995, TCP  ,  49741,    443,      273,    11331
       10.0.0.101,    151.101.2.133, 2021-05-13 23:56:36.136, 1620942996.136,     5.156, TCP  ,  49766,    443,       14,     1412
       10.0.0.101,   64.207.218.135, 2021-05-13 23:56:38.312, 1620942998.312,     2.984, TCP  ,  49773,    443,       11,     3319
       10.0.0.101,   64.207.218.135, 2021-05-13 23:56:38.404, 1620942998.404,     3.256, TCP  ,  49774,    443,        9,      835
       10.0.0.101,    172.217.9.136, 2021-05-13 23:56:30.733, 1620942990.733,    10.558, TCP  ,  49743,    443,       42,     1954
       10.0.0.101,   172.67.166.143, 2021-05-13 23:56:32.396, 1620942992.396,     8.899, TCP  ,  49747,    443,       13,     1338
       10.0.0.101,   172.67.166.143, 2021-05-13 23:56:32.557, 1620942992.557,     8.736, TCP  ,  49753,    443,        8,      753
       10.0.0.101,  162.247.243.147, 2021-05-13 23:56:36.446, 1620942996.446,     4.844, TCP  ,  49769,    443,       12,     2847
       10.0.0.101,   23.206.164.152, 2021-05-13 23:56:30.731, 1620942990.731,    10.565, TCP  ,  49742,    443,       59,     2263
       10.0.0.101,  142.250.138.154, 2021-05-13 23:56:40.796, 1620943000.796,     0.270, TCP  ,  49805,    443,        2,       52
       10.0.0.101,  142.250.138.154, 2021-05-13 23:56:40.858, 1620943000.858,     0.221, TCP  ,  49806,    443,        2,       52
       10.0.0.101,    104.94.66.155, 2021-05-13 23:56:32.394, 1620942992.394,     8.899, TCP  ,  49745,    443,       10,     1391
       10.0.0.101,    104.94.66.155, 2021-05-13 23:56:32.511, 1620942992.511,     8.785, TCP  ,  49749,    443,        9,      835
       10.0.0.101,    13.249.73.157, 2021-05-13 23:56:35.789, 1620942995.789,     5.505, TCP  ,  49765,    443,       33,     1967
       10.0.0.101,  151.101.180.157, 2021-05-13 23:56:39.260, 1620942999.260,     2.035, TCP  ,  49778,    443,       14,     1393
       10.0.0.101,   35.169.126.166, 2021-05-13 23:56:33.928, 1620942993.928,     7.368, TCP  ,  49755,    443,       10,     1758
       10.0.0.101,   35.169.126.166, 2021-05-13 23:56:34.049, 1620942994.049,     7.247, TCP  ,  49756,    443,        9,      835
       10.0.0.101,   13.108.232.167, 2021-05-13 23:56:39.297, 1620942999.297,     1.782, TCP  ,  49784,    443,       14,     2621
       10.0.0.101,   13.108.232.167, 2021-05-13 23:56:39.376, 1620942999.376,     1.703, TCP  ,  49789,    443,       12,     1466
       10.0.0.101,      52.1.99.172, 2021-05-13 23:56:40.349, 1620943000.349,     0.727, TCP  ,  49798,    443,        9,     1345
       10.0.0.101,      52.1.99.172, 2021-05-13 23:56:40.395, 1620943000.395,     0.681, TCP  ,  49801,    443,        8,      815
       10.0.0.101,    172.217.9.174, 2021-05-13 23:56:40.116, 1620943000.116,     0.920, UDP  ,  54304,    443,       11,     3149
       10.0.0.101,    172.217.9.174, 2021-05-13 23:56:39.260, 1620942999.260,     2.031, TCP  ,  49780,    443,       20,     1612
       10.0.0.101,      50.17.2.180, 2021-05-13 23:56:40.162, 1620943000.162,     0.914, TCP  ,  49792,    443,        8,      815
       10.0.0.101,      50.17.2.180, 2021-05-13 23:56:40.315, 1620943000.315,     0.832, TCP  ,  49793,    443,        7,      795
       10.0.0.101,   35.244.232.184, 2021-05-13 23:56:34.899, 1620942994.899,     0.171, TCP  ,  49759,    443,        9,      773
       10.0.0.101,   35.244.232.184, 2021-05-13 23:56:34.899, 1620942994.899,     6.394, TCP  ,  49760,    443,       24,     4621
       10.0.0.101,   35.201.112.186, 2021-05-13 23:56:39.297, 1620942999.297,     1.996, TCP  ,  49783,    443,       32,     1764
       10.0.0.101,   35.201.112.186, 2021-05-13 23:56:39.376, 1620942999.376,     1.917, TCP  ,  49790,    443,        9,      773
       10.0.0.101,   142.251.32.195, 2021-05-13 23:56:18.508, 1620942978.508,    22.782, TCP  ,  49735,    443,       20,     1638
       10.0.0.101,   104.244.42.197, 2021-05-13 23:56:40.348, 1620943000.348,     0.728, TCP  ,  49794,    443,        9,     1473
       10.0.0.101,   104.244.42.197, 2021-05-13 23:56:40.391, 1620943000.391,     0.685, TCP  ,  49800,    443,        8,      782
       10.0.0.101,    13.107.21.200, 2021-05-13 23:56:39.257, 1620942999.257,     1.890, TCP  ,  49776,    443,       21,     2441
       10.0.0.101,    151.101.2.217, 2021-05-13 23:56:34.880, 1620942994.880,     6.412, TCP  ,  49758,    443,       15,     1429
       10.0.0.101,   34.232.166.219, 2021-05-13 23:56:35.316, 1620942995.316,     5.980, TCP  ,  49763,    443,       12,     1439
       10.0.0.101,   204.79.197.219, 2021-05-13 23:56:19.822, 1620942979.822,    21.472, TCP  ,  49738,    443,       31,     1856
       10.0.0.101,   104.68.250.244, 2021-05-13 23:56:32.394, 1620942992.394,     8.900, TCP  ,  49746,    443,       13,     1542
       10.0.0.101,   104.68.250.244, 2021-05-13 23:56:32.511, 1620942992.511,     8.785, TCP  ,  49750,    443,       10,      855
       10.0.0.101,      224.0.0.251, 2021-05-13 23:55:36.341, 1620942936.341,    55.089, UDP  ,   5353,   5353,       15,      571
       10.0.0.101,      224.0.0.252, 2021-05-13 23:56:30.422, 1620942990.422,     0.425, UDP  ,  60419,   5355,        2,       56
       10.0.0.101,      224.0.0.252, 2021-05-13 23:56:30.424, 1620942990.424,     0.423, UDP  ,  52803,   5355,        2,       66
       10.0.0.101,      224.0.0.252, 2021-05-13 23:56:30.422, 1620942990.422,     0.424, UDP  ,  50768,   5355,        2,       60
       10.0.0.101,       10.0.0.255, 2021-05-13 23:55:42.720, 1620942942.720,    49.215, UDP  ,    137,    137,       30,     1716
  173.222.217.103,       10.0.0.101, 2021-05-13 23:56:36.675, 1620942996.675,     4.616, TCP  ,    443,  49770,       39,    37697
    151.101.2.110,       10.0.0.101, 2021-05-13 23:56:36.206, 1620942996.206,     5.085, TCP  ,    443,  49767,       24,    18179
    13.249.75.112,       10.0.0.101, 2021-05-13 23:56:32.870, 1620942992.870,     8.423, TCP  ,    443,  49751,      187,   245399
    13.249.75.112,       10.0.0.101, 2021-05-13 23:56:32.991, 1620942992.991,     8.302, TCP  ,    443,  49754,       11,     6145
    13.249.75.112,       10.0.0.101, 2021-05-13 23:56:34.679, 1620942994.679,     6.614, TCP  ,    443,  49757,       20,    12601
    13.249.75.118,       10.0.0.101, 2021-05-13 23:56:34.945, 1620942994.945,     6.350, TCP  ,    443,  49762,       29,    30359
    172.217.1.129,       10.0.0.101, 2021-05-13 23:56:18.295, 1620942978.295,    22.994, TCP  ,    443,  49733,       42,    42944
    142.0.173.130,       10.0.0.101, 2021-05-13 23:56:35.696, 1620942995.696,     5.599, TCP  ,    443,  49764,       13,     5212
   104.244.42.131,       10.0.0.101, 2021-05-13 23:56:40.556, 1620943000.556,     0.520, TCP  ,    443,  49797,       10,     3738
   104.244.42.131,       10.0.0.101, 2021-05-13 23:56:40.571, 1620943000.571,     0.505, TCP  ,    443,  49799,        8,     3729
    151.101.2.133,       10.0.0.101, 2021-05-13 23:56:30.335, 1620942990.335,    10.956, TCP  ,    443,  49741,      562,   707887
    151.101.2.133,       10.0.0.101, 2021-05-13 23:56:36.165, 1620942996.165,     5.125, TCP  ,    443,  49766,       16,     5745
   64.207.218.135,       10.0.0.101, 2021-05-13 23:56:38.442, 1620942998.442,     2.853, TCP  ,    443,  49773,       14,     4834
   64.207.218.135,       10.0.0.101, 2021-05-13 23:56:38.806, 1620942998.806,     2.854, TCP  ,    443,  49774,        9,     4344
    172.217.9.136,       10.0.0.101, 2021-05-13 23:56:30.821, 1620942990.821,    10.469, TCP  ,    443,  49743,       75,    89619
   172.67.166.143,       10.0.0.101, 2021-05-13 23:56:32.665, 1620942992.665,     8.628, TCP  ,    443,  49747,       18,    12509
   172.67.166.143,       10.0.0.101, 2021-05-13 23:56:32.988, 1620942992.988,     8.303, TCP  ,    443,  49753,        8,     2688
  162.247.243.147,       10.0.0.101, 2021-05-13 23:56:36.476, 1620942996.476,     4.813, TCP  ,    443,  49769,       13,     5012
   23.206.164.152,       10.0.0.101, 2021-05-13 23:56:30.821, 1620942990.821,    10.473, TCP  ,    443,  49742,      109,   135865
  142.250.138.154,       10.0.0.101, 2021-05-13 23:56:41.066, 1620943001.066,     0.000, TCP  ,    443,  49805,        1,       24
  142.250.138.154,       10.0.0.101, 2021-05-13 23:56:41.079, 1620943001.079,     0.000, TCP  ,    443,  49806,        1,       24
    104.94.66.155,       10.0.0.101, 2021-05-13 23:56:32.665, 1620942992.665,     8.626, TCP  ,    443,  49745,       11,     4582
    104.94.66.155,       10.0.0.101, 2021-05-13 23:56:32.870, 1620942992.870,     8.424, TCP  ,    443,  49749,       10,     3799
    13.249.73.157,       10.0.0.101, 2021-05-13 23:56:35.818, 1620942995.818,     5.475, TCP  ,    443,  49765,       64,    79738
  151.101.180.157,       10.0.0.101, 2021-05-13 23:56:39.358, 1620942999.358,     1.935, TCP  ,    443,  49778,       16,     6849
   35.169.126.166,       10.0.0.101, 2021-05-13 23:56:34.109, 1620942994.109,     7.185, TCP  ,    443,  49755,       14,     7115
   35.169.126.166,       10.0.0.101, 2021-05-13 23:56:34.275, 1620942994.275,     7.019, TCP  ,    443,  49756,       12,     6396
   13.108.232.167,       10.0.0.101, 2021-05-13 23:56:39.480, 1620942999.480,     1.599, TCP  ,    443,  49784,       24,    19160
   13.108.232.167,       10.0.0.101, 2021-05-13 23:56:39.567, 1620942999.567,     1.512, TCP  ,    443,  49789,       14,    10067
      52.1.99.172,       10.0.0.101, 2021-05-13 23:56:40.563, 1620943000.563,     0.513, TCP  ,    443,  49798,       11,     5807
      52.1.99.172,       10.0.0.101, 2021-05-13 23:56:40.571, 1620943000.571,     0.505, TCP  ,    443,  49801,        9,     5767
    172.217.9.174,       10.0.0.101, 2021-05-13 23:56:40.294, 1620943000.294,     0.491, UDP  ,    443,  54304,       13,     5723
    172.217.9.174,       10.0.0.101, 2021-05-13 23:56:39.358, 1620942999.358,     1.932, TCP  ,    443,  49780,       34,    26072
      50.17.2.180,       10.0.0.101, 2021-05-13 23:56:40.346, 1620943000.346,     0.730, TCP  ,    443,  49792,        9,     4722
      50.17.2.180,       10.0.0.101, 2021-05-13 23:56:40.512, 1620943000.512,     0.635, TCP  ,    443,  49793,        9,     4722
   35.244.232.184,       10.0.0.101, 2021-05-13 23:56:34.936, 1620942994.936,     0.134, TCP  ,    443,  49759,       10,     5464
   35.244.232.184,       10.0.0.101, 2021-05-13 23:56:34.945, 1620942994.945,     6.346, TCP  ,    443,  49760,       30,     6932
   35.201.112.186,       10.0.0.101, 2021-05-13 23:56:39.476, 1620942999.476,     1.815, TCP  ,    443,  49783,       61,    69781
   35.201.112.186,       10.0.0.101, 2021-05-13 23:56:39.563, 1620942999.563,     1.728, TCP  ,    443,  49790,       10,     5459
   142.251.32.195,       10.0.0.101, 2021-05-13 23:56:18.536, 1620942978.536,    22.753, TCP  ,    443,  49735,       42,    42550
   104.244.42.197,       10.0.0.101, 2021-05-13 23:56:40.556, 1620943000.556,     0.520, TCP  ,    443,  49794,       10,     3716
   104.244.42.197,       10.0.0.101, 2021-05-13 23:56:40.571, 1620943000.571,     0.505, TCP  ,    443,  49800,        9,     3728
    13.107.21.200,       10.0.0.101, 2021-05-13 23:56:39.358, 1620942999.358,     1.789, TCP  ,    443,  49776,       27,    17780
    151.101.2.217,       10.0.0.101, 2021-05-13 23:56:34.924, 1620942994.924,     6.366, TCP  ,    443,  49758,       20,    12996
   34.232.166.219,       10.0.0.101, 2021-05-13 23:56:35.375, 1620942995.375,     5.919, TCP  ,    443,  49763,       14,     6779
   204.79.197.219,       10.0.0.101, 2021-05-13 23:56:19.866, 1620942979.866,    21.427, TCP  ,    443,  49738,       64,    75008
   104.68.250.244,       10.0.0.101, 2021-05-13 23:56:32.665, 1620942992.665,     8.627, TCP  ,    443,  49746,       15,     6675
   104.68.250.244,       10.0.0.101, 2021-05-13 23:56:32.870, 1620942992.870,     8.424, TCP  ,    443,  49750,       11,     5195
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:50.426, 1620943010.426,     0.005, TCP  ,  49667,  49810,       10,     2081
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:59.835, 1620943019.835,     0.065, TCP  ,  49667,  49818,       11,     2241
         10.0.0.2,       10.0.0.101, 2021-05-13 23:57:43.562, 1620943063.562,    10.665, TCP  ,  49667,  49837,        8,      928
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:50.298, 1620943010.298,     0.000, UDP  ,    389,  54856,        1,      192
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:50.433, 1620943010.433,     0.006, TCP  ,    389,  49811,       10,     3723
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:50.436, 1620943010.436,     0.002, TCP  ,    389,  49812,        9,     3770
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:58.742, 1620943018.742,     0.020, TCP  ,    389,  49813,        8,     3561
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:59.880, 1620943019.880,     0.014, TCP  ,    389,  49819,        9,     3703
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:59.889, 1620943019.889,     0.005, TCP  ,    389,  49820,        8,     3750
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:50.423, 1620943010.423,     0.008, TCP  ,    135,  49809,        4,      544
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:59.819, 1620943019.819,     0.067, TCP  ,    135,  49817,        6,      928
         10.0.0.2,       10.0.0.101, 2021-05-13 23:57:43.561, 1620943063.561,    10.666, TCP  ,    135,  49836,        6,      584
         10.0.0.2,       10.0.0.101, 2021-05-13 23:56:59.986, 1620943019.986,     2.022, TCP  ,    443,  49821,        5,      100
         10.0.0.2,       10.0.0.101, 2021-05-13 23:55:38.617, 1620942938.617,   111.516, TCP  ,    445,  49678,      107,    24918
         10.0.0.2,       10.0.0.101, 2021-05-13 23:55:49.730, 1620942949.730,   106.918, TCP  ,    445,  49718,       16,     2288
    103.207.42.11,       10.0.0.101, 2021-05-13 23:57:34.969, 1620943054.969,     0.595, TCP  ,     80,  49827,      158,   213267
    103.207.42.11,       10.0.0.101, 2021-05-13 23:57:35.712, 1620943055.712,     0.214, TCP  ,     80,  49829,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-13 23:57:35.110, 1620943055.110,     1.300, TCP  ,    443,  49828,      168,   217800
    103.207.42.11,       10.0.0.101, 2021-05-13 23:57:36.568, 1620943056.568,     0.422, TCP  ,    443,  49832,        8,      480
     40.126.29.15,       10.0.0.101, 2021-05-13 23:57:00.067, 1620943020.067,     0.260, TCP  ,    443,  49822,        9,     4841
     52.170.57.27,       10.0.0.101, 2021-05-13 23:57:38.790, 1620943058.790,     0.069, TCP  ,    443,  49711,        2,       40
      52.109.6.42,       10.0.0.101, 2021-05-13 23:56:59.069, 1620943019.069,     0.304, TCP  ,    443,  49814,       26,    27207
     52.109.20.76,       10.0.0.101, 2021-05-13 23:56:59.588, 1620943019.588,     0.391, TCP  ,    443,  49816,       11,     7182
    52.114.132.91,       10.0.0.101, 2021-05-13 23:57:08.710, 1620943028.710,    46.157, TCP  ,    443,  49823,       25,     5913
       10.0.0.101,         10.0.0.1, 2021-05-13 23:57:36.258, 1620943056.258,     3.015, UDP  ,    137,    137,        3,      204
       10.0.0.101,         10.0.0.2, 2021-05-13 23:55:38.617, 1620942938.617,   111.516, TCP  ,  49678,    445,      111,    28090
       10.0.0.101,         10.0.0.2, 2021-05-13 23:55:49.730, 1620942949.730,   106.918, TCP  ,  49718,    445,       18,     5179
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:50.298, 1620943010.298,     0.000, UDP  ,  54856,    389,        1,      229
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:50.423, 1620943010.423,     0.018, TCP  ,  49809,    135,        6,      628
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:50.426, 1620943010.426,     0.015, TCP  ,  49810,  49667,       12,     3921
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:50.433, 1620943010.433,     0.006, TCP  ,  49811,    389,       11,     3099
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:50.436, 1620943010.436,     0.002, TCP  ,  49812,    389,        9,     2565
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:58.742, 1620943018.742,     0.019, TCP  ,  49813,    389,        9,     3147
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:59.819, 1620943019.819,     0.543, TCP  ,  49817,    135,        8,      692
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:59.835, 1620943019.835,     0.527, TCP  ,  49818,  49667,       13,     3975
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:59.880, 1620943019.880,     0.014, TCP  ,  49819,    389,       10,     3101
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:59.889, 1620943019.889,     0.005, TCP  ,  49820,    389,        8,     2567
       10.0.0.101,         10.0.0.2, 2021-05-13 23:56:59.986, 1620943019.986,     2.022, TCP  ,  49821,    443,        5,      160
       10.0.0.101,         10.0.0.2, 2021-05-13 23:57:43.561, 1620943063.561,    10.666, TCP  ,  49836,    135,        7,      492
       10.0.0.101,         10.0.0.2, 2021-05-13 23:57:43.562, 1620943063.562,    10.665, TCP  ,  49837,  49667,        9,     1144
       10.0.0.101,    103.207.42.11, 2021-05-13 23:57:34.860, 1620943054.860,     0.704, TCP  ,  49827,     80,       97,     2133
       10.0.0.101,    103.207.42.11, 2021-05-13 23:57:35.028, 1620943055.028,     1.382, TCP  ,  49828,    443,       88,     2213
       10.0.0.101,    103.207.42.11, 2021-05-13 23:57:35.584, 1620943055.584,     0.342, TCP  ,  49829,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-13 23:57:36.418, 1620943056.418,     0.572, TCP  ,  49832,    443,        9,      830
       10.0.0.101,     40.126.29.15, 2021-05-13 23:57:00.020, 1620943020.020,     0.342, TCP  ,  49822,    443,        9,     1154
       10.0.0.101,     52.170.57.27, 2021-05-13 23:57:38.789, 1620943058.789,     0.070, TCP  ,  49711,    443,        2,       40
       10.0.0.101,      52.109.6.42, 2021-05-13 23:56:59.005, 1620943019.005,     0.368, TCP  ,  49814,    443,       12,     1205
       10.0.0.101,     52.109.20.76, 2021-05-13 23:56:59.548, 1620943019.548,     0.475, TCP  ,  49816,    443,        8,      759
       10.0.0.101,    52.114.132.91, 2021-05-13 23:57:08.645, 1620943028.645,    46.153, TCP  ,  49823,    443,       22,    18004
       10.0.0.101,   52.148.148.114, 2021-05-13 23:57:32.929, 1620943052.929,     0.104, TCP  ,  49705,    443,        2,       40
       10.0.0.101,   52.113.195.132, 2021-05-13 23:56:59.479, 1620943019.479,     0.397, TCP  ,  49815,    443,       17,     1866
       10.0.0.101,    95.47.161.162, 2021-05-13 23:57:33.636, 1620943053.636,     0.438, TCP  ,  49825,     80,        4,      515
       10.0.0.101,    92.62.115.177, 2021-05-13 23:57:36.210, 1620943056.210,    10.438, TCP  ,  49831,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-13 23:57:50.619, 1620943070.619,     3.467, TCP  ,  49838,     80,        3,       96
       10.0.0.101,  173.222.137.191, 2021-05-13 23:56:45.261, 1620943005.261,     0.149, TCP  ,  49808,    443,        9,     1396
       10.0.0.101,      8.211.5.232, 2021-05-13 23:57:34.496, 1620943054.496,     1.223, TCP  ,  49826,     80,       78,     2085
       10.0.0.101,    54.235.83.248, 2021-05-13 23:57:29.620, 1620943049.620,     0.128, TCP  ,  49824,     80,        4,      256
       10.0.0.101,    54.235.83.248, 2021-05-13 23:57:35.765, 1620943055.765,     0.145, TCP  ,  49830,     80,        4,      316
       10.0.0.101,  239.255.255.250, 2021-05-13 23:57:39.435, 1620943059.435,     6.027, UDP  ,  53829,   1900,        8,     1096
   52.148.148.114,       10.0.0.101, 2021-05-13 23:57:32.930, 1620943052.930,     0.102, TCP  ,    443,  49705,        2,       40
   52.113.195.132,       10.0.0.101, 2021-05-13 23:56:59.538, 1620943019.538,     0.337, TCP  ,    443,  49815,       35,    42021
    95.47.161.162,       10.0.0.101, 2021-05-13 23:57:33.826, 1620943053.826,     0.247, TCP  ,     80,  49825,        3,      388
    92.62.115.177,       10.0.0.101, 2021-05-13 23:57:39.161, 1620943059.161,    10.454, TCP  ,     80,  49831,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-13 23:57:53.573, 1620943073.573,     0.000, TCP  ,     80,  49838,        1,       20
  173.222.137.191,       10.0.0.101, 2021-05-13 23:56:45.292, 1620943005.292,     0.118, TCP  ,    443,  49808,       10,     5365
      8.211.5.232,       10.0.0.101, 2021-05-13 23:57:34.645, 1620943054.645,     1.073, TCP  ,     80,  49826,      205,   280060
    54.235.83.248,       10.0.0.101, 2021-05-13 23:57:29.678, 1620943049.678,     0.069, TCP  ,     80,  49824,        3,      251
    54.235.83.248,       10.0.0.101, 2021-05-13 23:57:35.833, 1620943055.833,     0.077, TCP  ,     80,  49830,        3,      251
         10.0.0.2,       10.0.0.101, 2021-05-13 23:58:00.130, 1620943080.130,     0.000, TCP  ,    445,  49678,        1,       21
       10.0.0.101,         10.0.0.2, 2021-05-13 23:58:00.131, 1620943080.131,     0.017, TCP  ,  49678,    445,        2,       53
       10.0.0.101,      52.109.6.42, 2021-05-13 23:57:55.025, 1620943075.025,     0.000, TCP  ,  49814,    443,        1,       20
       10.0.0.101,     52.109.20.76, 2021-05-13 23:57:55.025, 1620943075.025,     0.000, TCP  ,  49816,    443,        1,       20
       10.0.0.101,    52.114.132.91, 2021-05-13 23:57:54.868, 1620943074.868,     0.158, TCP  ,  49823,    443,        2,       40
       10.0.0.101,   52.113.195.132, 2021-05-13 23:57:55.026, 1620943075.026,     0.000, TCP  ,  49815,    443,        1,       20
       10.0.0.101,    92.62.115.177, 2021-05-13 23:57:57.570, 1620943077.570,     0.000, TCP  ,  49838,     80,        1,       32
    92.62.115.177,       10.0.0.101, 2021-05-13 23:57:57.059, 1620943077.059,     0.000, TCP  ,     80,  49838,        1,       20
       10.0.0.101,         10.0.0.2, 2021-05-13 23:58:05.970, 1620943085.970,     0.000, UDP  ,  60249,     53,        1,       30
         10.0.0.2,       10.0.0.101, 2021-05-13 23:58:06.036, 1620943086.036,     0.000, UDP  ,     53,  60249,        1,      178
         10.0.0.2,       10.0.0.101, 2021-05-13 23:58:00.149, 1620943080.149,    41.516, TCP  ,    445,  49678,        9,      988
         10.0.0.2,       10.0.0.101, 2021-05-13 23:58:36.658, 1620943116.658,     0.000, TCP  ,    445,  49718,        1,       21
    103.207.42.11,       10.0.0.101, 2021-05-13 23:58:36.057, 1620943116.057,     0.149, TCP  ,     80,  49843,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-13 23:58:37.159, 1620943117.159,     0.537, TCP  ,    443,  49844,        8,      480
       10.0.0.101,         10.0.0.2, 2021-05-13 23:58:30.164, 1620943110.164,    11.501, TCP  ,  49678,    445,        9,      705
       10.0.0.101,         10.0.0.2, 2021-05-13 23:58:36.658, 1620943116.658,     0.000, TCP  ,  49718,    445,        1,       32
       10.0.0.101,    103.207.42.11, 2021-05-13 23:58:35.930, 1620943115.930,     0.275, TCP  ,  49843,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-13 23:58:36.992, 1620943116.992,     0.704, TCP  ,  49844,    443,        9,      830
       10.0.0.101,    95.47.161.162, 2021-05-13 23:58:49.088, 1620943129.088,     0.000, TCP  ,  49825,     80,        1,       20
       10.0.0.101,    92.62.115.177, 2021-05-13 23:58:01.055, 1620943081.055,     0.000, TCP  ,  49838,     80,        1,       32
       10.0.0.101,    92.62.115.177, 2021-05-13 23:58:05.024, 1620943085.024,    10.437, TCP  ,  49839,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-13 23:58:19.430, 1620943099.430,    10.406, TCP  ,  49841,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-13 23:58:33.805, 1620943113.805,    10.421, TCP  ,  49842,     80,        5,      160
